Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6388,Alundra 2: A New Legend Begins,PS,1999,Role-Playing,Activision,0.15,0.1,0,0.02,0.27
6389,Reign of Fire,PS2,2002,Shooter,BAM! Entertainment,0.13,0.1,0,0.03,0.27
6390,Scooby-Doo! and the Spooky Swamp,PS2,2010,Action,Warner Bros. Interactive Entertainment,0.08,0.11,0,0.08,0.27
6391,Jikkyou Powerful Pro Yakyuu '98 Ketteiban,PS,1998,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.27
6392,Ace Attorney 6,3DS,2016,Adventure,Capcom,0,0,0.27,0,0.27
6393,The Sims 2: Pets,GC,2006,Simulation,Electronic Arts,0.21,0.05,0,0.01,0.27
6394,Cake Mania 2: Jill's Next Adventure!,DS,2008,Puzzle,Majesco Entertainment,0.24,0,0,0.02,0.27
6395,Batman: Arkham Origins Blackgate,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.16,0.09,0,0.02,0.27
6396,The BIGS,X360,2007,Sports,Take-Two Interactive,0.18,0.08,0,0,0.27
6397,Initial D: Special Stage,PS2,2003,Racing,Sega,0,0,0.27,0,0.27
6398,Madden NFL 08,DS,2007,Sports,Electronic Arts,0.24,0,0,0.02,0.27
6399,Jurassic Park: Operation Genesis,PS2,2003,Simulation,Konami Digital Entertainment,0.13,0.1,0,0.03,0.27
6400,Family Feud: 2010 Edition,DS,2009,Misc,Ubisoft,0.25,0,0,0.02,0.27
6401,Final Doom,PS,1995,Shooter,GT Interactive,0.15,0.1,0,0.02,0.27
6402,Deadly Premonition,X360,2010,Action,Rising Star Games,0.18,0.06,0,0.02,0.27
6403,Rock Revolution,PS3,N/A,Misc,Unknown,0.25,0,0,0.02,0.27
6404,Are You Smarter than a 5th Grader? Game Time,Wii,2009,Puzzle,THQ,0.25,0,0,0.02,0.27
6405,NBA ShootOut 2001,PS,2000,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.27
6406,Knockout Kings 2002,XB,2002,Sports,Electronic Arts,0.2,0.06,0,0.01,0.27
6407,Wipeout 2,DS,2011,Misc,Activision,0.25,0,0,0.02,0.27
6408,Payday 2,PS4,2015,Shooter,505 Games,0.09,0.14,0,0.04,0.27
6409,Ultimate NES Remix,3DS,2014,Action,Unknown,0.15,0.09,0,0.02,0.27
6410,Megamind: The Blue Defender,DS,2010,Adventure,THQ,0.19,0.05,0,0.02,0.27
6411,NFL Street 3,PSP,2006,Sports,Electronic Arts,0.24,0,0,0.02,0.27
6412,Battle Arena Toshinden 3,PS,1996,Fighting,Sony Computer Entertainment,0.06,0.04,0.14,0.02,0.27
6413,Teenage Mutant Ninja Turtles: Danger of the Ooze,PS3,2014,Adventure,Activision,0.11,0.11,0,0.05,0.27
6414,Jade Cocoon: Story of the Tamamayu,PS,1998,Role-Playing,Crave Entertainment,0.15,0.1,0,0.02,0.27
6415,Super Nazo Puyo: Ruruu no Ruu,SNES,1995,Puzzle,Banpresto,0,0,0.27,0,0.27
6416,Cabela's Big Game Hunter 2010,X360,2009,Sports,Activision Value,0.25,0,0,0.02,0.27
6417,InuYasha: Feudal Combat,PS2,2005,Fighting,Namco Bandai Games,0.13,0.1,0,0.03,0.27
6418,Duel Masters,PS2,2004,Strategy,Atari,0.13,0.1,0,0.03,0.27
6419,Ninja Gaiden Sigma,PSV,2012,Action,Tecmo Koei,0.13,0.06,0.04,0.04,0.27
6420,Super Collapse! 3,DS,2007,Puzzle,Mumbo Jumbo,0.25,0,0,0.02,0.27
6421,Superman Returns,X360,2006,Action,Electronic Arts,0.23,0.02,0,0.02,0.27
6422,The Dog Island,PS2,2007,Adventure,Ubisoft,0.13,0.1,0,0.03,0.27
6423,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,2009,Misc,Mentor Interactive,0.25,0,0,0.02,0.27
6424,Dynasty Warriors Next,PSV,2011,Action,Tecmo Koei,0.06,0.07,0.11,0.03,0.27
6425,Major League Baseball 2K9,Wii,2009,Sports,Take-Two Interactive,0.25,0,0,0.02,0.27
6426,Jikkyou Powerful Pro Yakyuu 2010,PS3,2010,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27
6427,Operation Armored Liberty,GBA,2003,Action,Majesco Entertainment,0.19,0.07,0,0,0.27
6428,Rory McIlroy PGA Tour,XOne,2015,Action,Electronic Arts,0.15,0.09,0,0.02,0.27
6429,Dynasty Warriors 7: Xtreme Legends,PS3,2011,Action,Tecmo Koei,0.04,0.05,0.16,0.02,0.27
6430,Summer Sports 2: Island Sports Party,Wii,2008,Sports,Ubisoft,0.24,0,0,0.02,0.27
6431,Imagine: Fashion Party,Wii,2009,Simulation,Ubisoft,0.25,0,0,0.02,0.27
6432,Fish Tycoon,DS,2007,Simulation,Majesco Entertainment,0.24,0,0,0.02,0.27
6433,Scene It? Twilight,Wii,2009,Misc,Konami Digital Entertainment,0.16,0.08,0,0.02,0.27
6434,And1 Streetball,PS2,2006,Action,Ubisoft,0.13,0.1,0,0.03,0.27
6435,Don King Boxing,Wii,2009,Sports,Take-Two Interactive,0.14,0.1,0,0.03,0.27
6436,Atelier Ayesha: The Alchemist of Dusk,PS3,2012,Role-Playing,Tecmo Koei,0.06,0.04,0.14,0.02,0.27
6437,Angry Birds Trilogy,X360,2012,Action,Activision,0.18,0.06,0,0.02,0.27
6438,Dragon Ball Z: Tenkaichi Tag Team,PSP,2010,Fighting,Namco Bandai Games,0.11,0.04,0.09,0.03,0.27
6439,Sonic X: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.19,0.07,0,0,0.27
6440,ESPN NBA Basketball,XB,2003,Sports,Sega,0.2,0.06,0,0.01,0.27
6441,Gallop Racer 2: One and Only Road to Victory,PS,1997,Sports,Tecmo Koei,0,0,0.25,0.02,0.27
6442,NBA 07,PS3,2006,Sports,Sony Computer Entertainment,0.24,0,0.01,0.02,0.26
6443,Lowrider,PS2,2002,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
6444,Reload: Target Down,Wii,2010,Shooter,Mastiff,0.25,0,0,0.02,0.26
6445,All-Pro Football 2K8,X360,2007,Sports,Take-Two Interactive,0.24,0,0,0.02,0.26
6446,Dungeons & Dragons: Eye of the Beholder,GBA,2002,Role-Playing,Atari,0.19,0.07,0,0,0.26
6447,The Crew,X360,2014,Racing,Ubisoft,0.06,0.18,0,0.02,0.26
6448,"Barbie: Jet, Set & Style!",Wii,2011,Misc,THQ,0.23,0.01,0,0.02,0.26
6449,Battlestations: Midway,X360,2007,Strategy,Eidos Interactive,0.21,0.02,0,0.02,0.26
6450,Rayman DS,DS,2005,Platform,Ubisoft,0.21,0.04,0,0.02,0.26
6451,Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26
6452,The House of the Dead 2,DC,1998,Shooter,Sega,0,0,0.26,0,0.26
6453,Create,Wii,2010,Action,Electronic Arts,0.22,0.03,0,0.02,0.26
6454,A.C.E.: Another Century's Episode R,PS3,2010,Simulation,Namco Bandai Games,0,0,0.26,0,0.26
6455,Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,0.22,0.02,0,0.02,0.26
6456,Rune: Viking Warlord,PS2,2001,Action,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6457,Panzer Dragoon Orta,XB,2002,Shooter,Sega,0.16,0.05,0.04,0.01,0.26
6458,Jikkyou Powerful Pro Yakyuu '99 Ketteiban,PS,1999,Sports,Konami Digital Entertainment,0,0,0.25,0.02,0.26
6459,Dragon Age Origins: Awakening,PS3,2010,Role-Playing,Spike,0.24,0,0,0.02,0.26
6460,King's Field II,PS,1996,Role-Playing,From Software,0.08,0.06,0.11,0.02,0.26
6461,Danganronpa 2: Goodbye Despair,PSV,2014,Misc,Nippon Ichi Software,0.13,0.07,0,0.06,0.26
6462,Aikatsu! 2-nin no My Princess,3DS,2013,Action,Namco Bandai Games,0,0,0.26,0,0.26
6463,Beyblade: Metal Fusion,DS,2009,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26
6464,NCAA Gamebreaker,PS,1996,Sports,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6465,Petz: Horsez 2,PS2,2007,Simulation,Ubisoft,0.13,0.1,0,0.03,0.26
6466,NPPL: Championship Paintball 2009,PS2,2008,Shooter,Activision Value,0.13,0.1,0,0.03,0.26
6467,Skylanders: SuperChargers,Wii,2015,Action,Activision,0.05,0.19,0,0.02,0.26
6468,Zoo Tycoon 2: Ultimate Collection,PC,2008,Strategy,Microsoft Game Studios,0.04,0.18,0,0.04,0.26
6469,Tomba!,PS,1997,Platform,Sony Computer Entertainment,0.15,0.1,0,0.02,0.26
6470,Love Plus,DS,2009,Simulation,Konami Digital Entertainment,0,0,0.26,0,0.26
6471,Tales of Innocence,DS,2007,Role-Playing,Namco Bandai Games,0,0,0.26,0,0.26
6472,MLB SlugFest 2006,PS2,2006,Sports,Midway Games,0.13,0.1,0,0.03,0.26
6473,J Stars Victory Vs.,PSV,2014,Fighting,Namco Bandai Games,0,0.07,0.17,0.02,0.26
6474,Rugrats: I Gotta Go Party,GBA,2002,Action,THQ,0.19,0.07,0,0,0.26
6475,Virtua Racing,GEN,1994,Racing,Sega,0,0,0.26,0,0.26
6476,Crash Tag Team Racing,PSP,2005,Racing,Vivendi Games,0.16,0.06,0,0.04,0.26
6477,Prison Break: The Conspiracy,PS3,2010,Action,Deep Silver,0.05,0.16,0,0.05,0.26
6478,Bolt,PS2,2008,Adventure,Disney Interactive Studios,0.09,0.02,0,0.16,0.26
6479,DS Bungaku Zenshuu,DS,2007,Misc,Nintendo,0,0,0.26,0,0.26
6480,We Cheer 2,Wii,2009,Simulation,Namco Bandai Games,0.24,0,0,0.02,0.26
6481,Nancy Drew: The Mystery of the Clue Bender Society,DS,2008,Adventure,Codemasters,0.24,0,0,0.02,0.26
6482,Inazuma Eleven GO 3: Galaxy,3DS,2013,Sports,Level 5,0,0,0.26,0,0.26
6483,Ford Racing 3,PS2,2004,Racing,Take-Two Interactive,0.13,0.1,0,0.03,0.26
6484,Michael Jackson: The Experience,DS,2010,Misc,Ubisoft,0.22,0.03,0,0.02,0.26
6485,Phantasy Star Universe: Ambition of the Illuminus,PS2,2007,Role-Playing,Sega,0.1,0.08,0.05,0.03,0.26
6486,Project Runway,Wii,2010,Simulation,Atari,0.24,0,0,0.02,0.26
6487,Jikkyou Powerful Pro Yakyuu 2013,PS3,2013,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26
6488,The Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron,GBA,2002,Action,THQ,0.19,0.07,0,0,0.26
6489,Sengoku Basara 2,PS2,2006,Action,Capcom,0,0,0.26,0,0.26
6490,Naruto: Ultimate Ninja Heroes,PSP,2006,Fighting,Namco Bandai Games,0.26,0,0,0,0.26
6491,Inazuma Eleven Strikers,Wii,2011,Role-Playing,Nintendo,0,0.01,0.25,0,0.26
6492,Hey Arnold! The Movie,GBA,2002,Platform,THQ,0.19,0.07,0,0,0.26
6493,Final Fantasy V Advance,GBA,2006,Role-Playing,Nintendo,0,0,0.26,0.01,0.26
6494,Need for Speed: Most Wanted,GBA,2005,Racing,Electronic Arts,0.19,0.07,0,0,0.26
6495,Lumines: Electronic Symphony,PSV,2012,Misc,Ubisoft,0.11,0.1,0.01,0.05,0.26
6496,Star Trek: Invasion,PS,2000,Simulation,Activision,0.15,0.1,0,0.02,0.26
6497,Final Fantasy Crystal Chronicles: Echoes of Time,Wii,2009,Role-Playing,Square Enix,0.13,0.06,0.05,0.02,0.26
6498,Jonah Lomu Rugby Challenge,PS3,N/A,Sports,Home Entertainment Suppliers,0,0.2,0,0.06,0.26
6499,Babysitting Mania,DS,2008,Simulation,Majesco Entertainment,0.24,0,0,0.02,0.26
6500,Star Wars: Bounty Hunter,GC,2002,Shooter,LucasArts,0.2,0.05,0,0.01,0.26
6501,Tom and Jerry in War of the Whiskers,PS2,2002,Fighting,Ubisoft,0.13,0.1,0,0.03,0.26
6502,Ace Attorney Investigations 2,DS,2011,Adventure,Capcom,0,0,0.26,0,0.26
6503,Minute to Win It,Wii,2010,Misc,Zoo Games,0.25,0,0,0.02,0.26
6504,Smart Girl's Playhouse,DS,2007,Misc,505 Games,0.24,0,0,0.02,0.26
6505,Racquet Sports,Wii,2010,Sports,Ubisoft,0.14,0.09,0,0.02,0.26
6506,TouchMaster 3(Others sales),DS,2009,Puzzle,Warner Bros. Interactive Entertainment,0,0.24,0,0.02,0.26
6507,The Elder Scrolls IV: Oblivion,PC,2006,Role-Playing,Take-Two Interactive,0.01,0.2,0,0.05,0.26
6508,Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Sports,Konami Digital Entertainment,0,0,0.26,0,0.26
6509,Madden NFL 2005,DS,2004,Sports,Electronic Arts,0.24,0,0,0.02,0.26
6510,Skylanders: Trap Team,3DS,2014,Action,Activision,0.14,0.1,0,0.02,0.26
6511,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26
6512,Power Pro Kun Pocket 5,GBA,2003,Sports,Konami Digital Entertainment,0,0,0.25,0.01,0.26
6513,Konjiki no Gashbell!! Makai no Bookmark,GBA,2004,Adventure,Banpresto,0,0,0.25,0.01,0.26
6514,Plants vs. Zombies,X360,2010,Strategy,PopCap Games,0.24,0,0,0.02,0.26
6515,Riding Spirits,PS2,2002,Racing,BAM! Entertainment,0.13,0.1,0,0.03,0.26
6516,Disney Sing It: Pop Hits,PS3,2009,Misc,Disney Interactive Studios,0.17,0.05,0,0.03,0.26
6517,Indiana Jones and the Staff of Kings,DS,2009,Action,Activision,0.17,0.07,0,0.02,0.26
6518,Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,0.1,0.01,0.14,0.01,0.26
6519,Bust A Groove 2,PS,1999,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26
6520,Hatsune Miku: Project Diva,PSP,2009,Misc,Sega,0,0,0.26,0,0.26
6521,Juiced 2: Hot Import Nights,PS3,2007,Racing,THQ,0.18,0.04,0.01,0.03,0.26
6522,Gundam Battle Universe,PSP,2008,Fighting,Namco Bandai Games,0,0,0.26,0,0.26
6523,Sengoku Basara: Battle Heroes,PSP,2009,Action,Capcom,0,0,0.26,0,0.26
6524,Nightmare Creatures,N64,1996,Action,Activision,0.21,0.05,0,0,0.26
6525,Star Wars Episode I: Battle for Naboo,N64,2000,Simulation,LucasArts,0.21,0.05,0,0,0.26
6526,Duke Nukem: Zero Hour,N64,1999,Shooter,GT Interactive,0.21,0.05,0,0,0.26
6527,Armorines: Project S.W.A.R.M.,N64,1999,Shooter,Acclaim Entertainment,0.21,0.05,0,0,0.26
6528,NCAA March Madness 08,PS2,2007,Sports,Electronic Arts,0.13,0.1,0,0.03,0.26
6529,Armored Core: Nexus,PS2,2004,Simulation,Indie Games,0.06,0.05,0.14,0.02,0.26
6530,Evolution Skateboarding,PS2,2002,Sports,Konami Digital Entertainment,0.13,0.1,0,0.03,0.26
6531,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002,Adventure,NewKidCo,0.19,0.07,0,0,0.26
6532,Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0,0.1,0.03,0.26
6533,Yakuza: Ishin,PS3,2014,Action,Sega,0,0,0.26,0,0.26
6534,Indiana Jones and the Staff of Kings,PSP,2009,Action,Activision,0.11,0.1,0,0.06,0.26
6535,Tony Hawk: Shred,X360,2010,Sports,Activision,0.17,0.07,0,0.02,0.26
6536,Outlaw Volleyball,XB,2003,Sports,TDK Mediactive,0.19,0.06,0,0.01,0.26
6537,Batman: Vengeance,GC,2001,Adventure,Ubisoft,0.2,0.05,0,0.01,0.26
6538,The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,0.1,0.14,0,0.02,0.26
6539,RealSports Football,2600,1981,Sports,Atari,0.24,0.01,0,0,0.26
6540,Tiger Woods PGA Tour 10,PS2,2009,Sports,Electronic Arts,0.12,0.01,0,0.13,0.26
6541,SD Gundam G Generation: Cross Drive,DS,2007,Strategy,Namco Bandai Games,0,0,0.26,0,0.26
6542,Tom Clancy's Splinter Cell: Double Agent,PS3,2007,Action,Ubisoft,0.2,0.03,0,0.03,0.26
6543,Monsters vs. Aliens,Wii,2009,Action,Activision,0.14,0.09,0,0.03,0.26
6544,Dungeons & Dragons Heroes,XB,2003,Role-Playing,Atari,0.19,0.06,0,0.01,0.26
6545,The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,0.05,0.15,0,0.06,0.26
6546,Game of Thrones,X360,2012,Role-Playing,Focus Home Interactive,0.15,0.08,0,0.02,0.26
6547,Loving Life with Hello Kitty & Friends,DS,2011,Misc,Rising Star Games,0.15,0.08,0,0.02,0.26
6548,McGrath Vs. Pastrana Freestyle Motocross,PS,2000,Racing,Acclaim Entertainment,0.14,0.1,0,0.02,0.26
6549,Legaia 2: Duel Saga,PS2,2001,Role-Playing,Eidos Interactive,0.13,0.1,0,0.03,0.26
6550,Crash Nitro Kart,GC,2003,Racing,Vivendi Games,0.2,0.05,0,0.01,0.26
6551,Karaoke Joysound Wii,Wii,2008,Misc,Hudson Soft,0.01,0,0.25,0,0.26
6552,MLB 09: The Show,PSP,2009,Sports,Sony Computer Entertainment,0.24,0,0,0.02,0.26
6553,Polarium,DS,2004,Puzzle,Nintendo,0.13,0.01,0.11,0.01,0.26
6554,Samurai Warriors 4,PS3,2014,Action,Tecmo Koei,0,0,0.26,0,0.26
6555,F1 2014,X360,2014,Racing,Codemasters,0.08,0.15,0,0.02,0.26
6556,Classic NES Series: Bomberman,GBA,2004,Action,Nintendo,0.1,0.04,0.11,0.01,0.26
6557,Avatar: The Last Airbender - The Burning Earth,Wii,2007,Action,THQ,0.24,0,0,0.02,0.26
6558,Peter Jackson's King Kong: The Official Game of the Movie,X360,2005,Action,Ubisoft,0.2,0.03,0,0.02,0.26
6559,Bratz Ponyz 2,DS,2008,Adventure,Game Factory,0.24,0,0,0.02,0.26
6560,A.C.E.: Another Century's Episode,PS2,2005,Simulation,Banpresto,0,0,0.26,0,0.26
6561,Frogger's Journey: The Forgotten Relic,GBA,2003,Action,Konami Digital Entertainment,0.18,0.07,0,0,0.26
6562,X-Men vs. Street Fighter,SAT,1997,Fighting,Capcom,0,0,0.26,0,0.26
6563,Army of Two: The Devil's Cartel,X360,2013,Shooter,Electronic Arts,0.16,0.07,0,0.02,0.26
6564,Dora the Explorer: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.18,0.07,0,0,0.26
6565,Oddworld: Stranger's Wrath,XB,2005,Adventure,Electronic Arts,0.19,0.06,0,0.01,0.26
6566,Sega Rally Revo,PSP,2007,Racing,Sega,0.03,0.15,0,0.08,0.26
6567,King of Fighters: Maximum Impact,PS2,2004,Fighting,Ignition Entertainment,0.13,0.1,0,0.03,0.26
6568,Marvel Super Heroes vs. Street Fighter,PS,1998,Fighting,Virgin Interactive,0.14,0.1,0,0.02,0.26
6569,Legendary,X360,2008,Shooter,Atari,0.08,0.15,0,0.03,0.26
6570,J-League Pro Soccer Club wo Tsukurou!,SAT,1996,Sports,Sega,0,0,0.26,0,0.26
6571,Daisy Fuentes Pilates,Wii,2009,Sports,505 Games,0.17,0.06,0,0.02,0.26
6572,Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,0.1,0.11,0,0.05,0.26
6573,Drakan: The Ancients' Gates,PS2,2002,Adventure,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6574,Dead or Alive Xtreme 2,X360,2006,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26
6575,Petz: Crazy Monkeyz,Wii,2008,Simulation,Ubisoft,0.23,0,0,0.02,0.26
6576,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005,Misc,THQ,0.19,0.06,0,0.01,0.26
6577,Choro Q3,PS,1998,Racing,Takara,0,0,0.24,0.02,0.26
6578,Tokyo Jungle,PS3,2012,Action,Sony Computer Entertainment,0,0,0.26,0,0.26
6579,Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26
6580,Lemony Snicket's A Series of Unfortunate Events,GC,2004,Platform,Activision,0.2,0.05,0,0.01,0.26
6581,Pirates of the Caribbean: Dead Man's Chest,DS,2006,Adventure,Disney Interactive Studios,0.23,0.01,0,0.02,0.26
6582,Bionicle: Matoran Adventures,GBA,2002,Platform,Electronic Arts,0.18,0.07,0,0,0.26
6583,Armored Core: Master of Arena,PS,1999,Simulation,From Software,0.07,0.05,0.13,0.02,0.26
6584,Fire Emblem: Thracia 776,SNES,1999,Strategy,Nintendo,0,0,0.26,0,0.26
6585,Desert Falcon,2600,1987,Shooter,Atari,0.24,0.01,0,0,0.26
6586,NASCAR 09,PS3,2008,Racing,Electronic Arts,0.22,0.01,0,0.02,0.26
6587,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997,Role-Playing,Hudson Soft,0,0,0.26,0,0.26
6588,A.C.E.: Another Century's Episode 3: The Final,PS2,2007,Simulation,Banpresto,0,0,0.26,0,0.26
6589,ATV: Quad Power Racing,GBA,2002,Racing,Liquid Games,0.18,0.07,0,0,0.26
6590,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Action,Nintendo,0.03,0.11,0.1,0.01,0.26
6591,The Backyardigans,DS,2009,Adventure,Take-Two Interactive,0.24,0,0,0.02,0.26
6592,Backyard NFL Football,GC,2002,Sports,Infogrames,0.2,0.05,0,0.01,0.26
6593,All-Star Baseball 2003,XB,2002,Sports,Acclaim Entertainment,0.19,0.06,0,0.01,0.26
6594,Silent Hunter 5: Battle of the Atlantic,PC,2010,Simulation,Ubisoft,0,0.21,0,0.05,0.26
6595,MTX Mototrax,PS2,2004,Racing,Activision,0.13,0.1,0,0.03,0.26
6596,Tomb Raider: Underworld (Others sales),PS2,2009,Adventure,Eidos Interactive,0,0.21,0,0.04,0.26
6597,NHL Rock the Rink,PS,1999,Sports,Electronic Arts,0.14,0.1,0,0.02,0.26
6598,LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,0.1,0.13,0,0.03,0.26
6599,NBA ShootOut 2004,PS2,2003,Sports,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6600,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005,Racing,Codemasters,0,0.25,0,0,0.26
6601,Super Robot Taisen R,GBA,2002,Strategy,Banpresto,0,0,0.25,0.01,0.26
6602,Castlevania: Harmony of Dissonance,GBA,2002,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0,0.26
6603,Metroid Prime Pinball,DS,2005,Misc,Nintendo,0.21,0,0.02,0.02,0.26
6604,Formula One 2001,PS2,2001,Racing,Sony Computer Entertainment,0.13,0.1,0,0.03,0.26
6605,Nickelodeon Dance,Wii,2011,Misc,Take-Two Interactive,0.23,0.01,0,0.02,0.26
6606,Doukyuusei if,SAT,1996,Role-Playing,NEC,0,0,0.26,0,0.26
6607,Baldur's Gate: Dark Alliance II,XB,2004,Role-Playing,Acclaim Entertainment,0.19,0.06,0,0.01,0.26
6608,MVP Baseball 2004,GC,2004,Sports,Electronic Arts,0.2,0.05,0,0.01,0.26
6609,Super Street Fighter II: Turbo Revival,GBA,2001,Fighting,Ubisoft,0.18,0.07,0,0,0.25
6610,Secret Weapons Over Normandy,XB,2003,Simulation,LucasArts,0.19,0.05,0,0.01,0.25
6611,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998,Sports,Axela,0,0,0.24,0.02,0.25
6612,NHL 08,PS3,2007,Action,Electronic Arts,0.16,0.06,0,0.03,0.25
6613,Kidou Senshi Gundam: Giren no Yabou,SAT,1998,Strategy,Namco Bandai Games,0,0,0.25,0,0.25
6614,Imagine: Ballet Star,DS,2008,Simulation,Ubisoft,0.23,0.01,0,0.02,0.25
6615,Teen Titans,PS2,2006,Action,THQ,0.12,0.1,0,0.03,0.25
6616,Percy Jackson and the Olympians: The Lightning Thief,DS,2010,Role-Playing,Activision,0.22,0.01,0,0.02,0.25
6617,Spelling Challenges and more!,PSP,2007,Misc,Crave Entertainment,0.24,0,0,0.02,0.25
6618,Crusaders of Might and Magic,PS,1999,Role-Playing,3DO,0.14,0.1,0,0.02,0.25
6619,Journey,PS3,2012,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0,0.06,0.25
6620,Tearaway Unfolded,PS4,2015,Platform,Sony Computer Entertainment,0.09,0.12,0,0.04,0.25
6621,Star Wars The Clone Wars: Republic Heroes,PS2,2009,Action,LucasArts,0.17,0.01,0,0.08,0.25
6622,Bomberman Generation,GC,2002,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25
6623,NASCAR 09,X360,2008,Racing,Electronic Arts,0.23,0,0,0.02,0.25
6624,Surfing H3O,PS2,2000,Sports,Take-Two Interactive,0.12,0.1,0,0.03,0.25
6625,Romance of the Three Kingdoms II,SNES,1991,Strategy,Tecmo Koei,0,0,0.25,0,0.25
6626,The Chronicles of Riddick: Assault on Dark Athena,PS3,2009,Shooter,Vivendi Games,0.12,0.1,0,0.04,0.25
6627,Resident Evil Archives: Resident Evil Zero,Wii,2008,Action,Capcom,0.14,0.04,0.06,0.02,0.25
6628,Zoo Resort 3D,3DS,2011,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25
6629,Ice Age 2: The Meltdown,GBA,2006,Platform,Vivendi Games,0.18,0.07,0,0,0.25
6630,The Suite Life of Zack & Cody: Tipton Trouble,DS,2006,Action,Disney Interactive Studios,0.23,0,0,0.02,0.25
6631,World Series of Poker,XB,2005,Misc,Activision,0.19,0.05,0,0.01,0.25
6632,Hatsune Miku: Project Diva F 2nd,PS3,2014,Misc,Sega,0.09,0.04,0.1,0.03,0.25
6633,Galactic Attack,SAT,1994,Shooter,Acclaim Entertainment,0,0,0.25,0,0.25
6634,Power Pro Kun Pocket 2,GB,2000,Sports,Konami Digital Entertainment,0,0,0.25,0,0.25
6635,Game of Thrones,PS3,2012,Role-Playing,Focus Home Interactive,0.1,0.11,0,0.04,0.25
6636,Happy Feet,GC,2006,Action,Midway Games,0.2,0.05,0,0.01,0.25
6637,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003,Misc,Disney Interactive Studios,0.12,0.1,0,0.03,0.25
6638,Triple Play 2002,XB,2002,Sports,Electronic Arts,0.19,0.05,0,0.01,0.25
6639,Scrabble,DS,2009,Misc,Ubisoft,0.21,0.02,0,0.03,0.25
6640,Evil Zone,PS,1998,Fighting,Titus,0.14,0.1,0,0.02,0.25
6641,Spy Kids Challenger,GBA,2002,Platform,Disney Interactive Studios,0.18,0.07,0,0,0.25
6642,K-ON! Houkago Live!!,PSP,2010,Misc,Sega,0,0,0.25,0,0.25
6643,A. IV Evolution: A Ressha de Ikou 4,PS,1994,Strategy,ArtDink,0,0,0.24,0.02,0.25
6644,Exhibition,XB,2001,Misc,Microsoft Game Studios,0.19,0.05,0,0.01,0.25
6645,Scrabble,PS,1999,Misc,Ubisoft,0.14,0.1,0,0.02,0.25
6646,Tony Hawk's Proving Ground,Wii,2007,Sports,Activision,0.22,0.01,0,0.02,0.25
6647,Amped 2,XB,2003,Sports,Microsoft Game Studios,0.2,0.04,0,0.01,0.25
6648,Blaster Master: Blasting Again,PS,2000,Shooter,Sunsoft,0.14,0.1,0,0.02,0.25
6649,College Hoops 2K6,PS2,N/A,Sports,Unknown,0.12,0.1,0,0.03,0.25
6650,Cartoon Network Collection: Game Boy Advance Video Volume 1,GBA,2004,Misc,N/A,0.18,0.07,0,0,0.25
